Incident energy ; 
4940000.0 ; 6.262539E-5
4941000.0 ; 6.262962E-5
4942000.0 ; 6.263385E-5
4943000.0 ; 6.263807E-5
4944000.0 ; 6.26423E-5
4946000.0 ; 6.265075E-5
4948000.0 ; 6.265921E-5
4950000.0 ; 6.266766E-5
4952000.0 ; 6.267612E-5
4954000.0 ; 6.268457E-5
4956000.0 ; 6.269303E-5
4958000.0 ; 6.270148E-5
4960000.0 ; 6.270993E-5
4962000.0 ; 6.271839E-5
4964000.0 ; 6.272684E-5
4966000.0 ; 6.27353E-5
4968000.0 ; 6.274375E-5
4970000.0 ; 6.275221E-5
4972000.0 ; 6.276066E-5
4974000.0 ; 6.276911E-5
4976000.0 ; 6.277757E-5
4978000.0 ; 6.278602E-5
4980000.0 ; 6.279448E-5
4982000.0 ; 6.280293E-5
4984000.0 ; 6.281139E-5
4986000.0 ; 6.281984E-5
4988000.0 ; 6.282829E-5
4990000.0 ; 6.283675E-5
4992000.0 ; 6.28452E-5
4994000.0 ; 6.285366E-5
4996000.0 ; 6.286211E-5
4998000.0 ; 6.287057E-5
5000000.0 ; 6.287902E-5
5010000.0 ; 6.293745E-5
5020000.0 ; 6.299587E-5
5030000.0 ; 6.30543E-5
5040000.0 ; 6.311272E-5
5050000.0 ; 6.317115E-5
5060000.0 ; 6.322957E-5
5070000.0 ; 6.3288E-5
5080000.0 ; 6.334643E-5
5090000.0 ; 6.340485E-5
5100000.0 ; 6.346328E-5
5110000.0 ; 6.35217E-5
5120000.0 ; 6.358013E-5
5130000.0 ; 6.363856E-5
5140000.0 ; 6.369698E-5
5150000.0 ; 6.375541E-5
5160000.0 ; 6.381383E-5
5170000.0 ; 6.387226E-5
5180000.0 ; 6.393068E-5
5190000.0 ; 6.398911E-5
5200000.0 ; 6.404754E-5
5210000.0 ; 6.410596E-5
5220000.0 ; 6.416439E-5
5230000.0 ; 6.422281E-5
5240000.0 ; 6.428124E-5
5250000.0 ; 6.433967E-5
5260000.0 ; 6.439809E-5
5270000.0 ; 6.445652E-5
5280000.0 ; 6.451494E-5
5290000.0 ; 6.457337E-5
5300000.0 ; 6.463179E-5
5305000.0 ; 6.466101E-5
5310000.0 ; 6.469022E-5
5315000.0 ; 6.471943E-5
5320000.0 ; 6.474865E-5
5325000.0 ; 6.477786E-5
5330000.0 ; 6.480707E-5
5335000.0 ; 6.483628E-5
5340000.0 ; 6.48655E-5
5342000.0 ; 6.487718E-5
5344000.0 ; 6.488887E-5
5346000.0 ; 6.490055E-5
5348000.0 ; 6.491224E-5
5350000.0 ; 6.492392E-5
5352000.0 ; 6.493561E-5
5354000.0 ; 6.494729E-5
5356000.0 ; 6.495898E-5
5358000.0 ; 6.497066E-5
5360000.0 ; 6.498235E-5
5362000.0 ; 6.499403E-5
5364000.0 ; 6.500572E-5
5366000.0 ; 6.50174E-5
5368000.0 ; 6.502909E-5
5370000.0 ; 6.504077E-5
5372000.0 ; 6.505246E-5
5375000.0 ; 6.506999E-5
5380000.0 ; 6.50992E-5
5385000.0 ; 6.512841E-5
5390000.0 ; 6.515763E-5
5395000.0 ; 6.518684E-5
5400000.0 ; 6.521605E-5
5405000.0 ; 6.524526E-5
5410000.0 ; 6.527448E-5
5415000.0 ; 6.530369E-5
5420000.0 ; 6.53329E-5
5425000.0 ; 6.536212E-5
5430000.0 ; 6.539133E-5
5435000.0 ; 6.542054E-5
5440000.0 ; 6.544976E-5
5445000.0 ; 6.547897E-5
5450000.0 ; 6.550818E-5
5460000.0 ; 6.556661E-5
5470000.0 ; 6.562503E-5
5480000.0 ; 6.568346E-5
5490000.0 ; 6.574188E-5
5500000.0 ; 6.580031E-5
5520000.0 ; 6.596064E-5
5540000.0 ; 6.612098E-5
5560000.0 ; 6.628131E-5
5580000.0 ; 6.644165E-5
5600000.0 ; 6.660198E-5
5620000.0 ; 6.676231E-5
5640000.0 ; 6.692265E-5
5660000.0 ; 6.708298E-5
5680000.0 ; 6.724332E-5
5700000.0 ; 6.740365E-5
5720000.0 ; 6.756398E-5
5740000.0 ; 6.772432E-5
5760000.0 ; 6.788465E-5
5780000.0 ; 6.804499E-5
5800000.0 ; 6.820532E-5
5820000.0 ; 6.836565E-5
5840000.0 ; 6.852599E-5
5860000.0 ; 6.868632E-5
5880000.0 ; 6.884666E-5
5900000.0 ; 6.900699E-5
5920000.0 ; 6.916732E-5
5940000.0 ; 6.932766E-5
5960000.0 ; 6.948799E-5
5980000.0 ; 6.964833E-5
6000000.0 ; 6.980866E-5
6020000.0 ; 7.002898E-5
6040000.0 ; 7.02493E-5
6060000.0 ; 7.046963E-5
6080000.0 ; 7.068995E-5
6100000.0 ; 7.091027E-5
6110000.0 ; 7.102043E-5
6120000.0 ; 7.113059E-5
6130000.0 ; 7.124075E-5
6140000.0 ; 7.135091E-5
6150000.0 ; 7.146108E-5
6160000.0 ; 7.157124E-5
6170000.0 ; 7.16814E-5
6180000.0 ; 7.179156E-5
6181416.0 ; 7.180716E-5
6190000.0 ; 7.190172E-5
6200000.0 ; 7.201188E-5
6210000.0 ; 7.212204E-5
6220000.0 ; 7.22322E-5
6230000.0 ; 7.234236E-5
6240000.0 ; 7.245252E-5
6245000.0 ; 7.25076E-5
6250000.0 ; 7.256269E-5
6252000.0 ; 7.258472E-5
6254000.0 ; 7.260675E-5
6256000.0 ; 7.262878E-5
6258000.0 ; 7.265081E-5
6260000.0 ; 7.267285E-5
6262000.0 ; 7.269488E-5
6264000.0 ; 7.271691E-5
6266000.0 ; 7.273894E-5
6268000.0 ; 7.276097E-5
6270000.0 ; 7.278301E-5
6272000.0 ; 7.280504E-5
6274000.0 ; 7.282707E-5
6276000.0 ; 7.28491E-5
6278000.0 ; 7.287114E-5
6280000.0 ; 7.289317E-5
6282000.0 ; 7.29152E-5
6284000.0 ; 7.293723E-5
6285000.0 ; 7.294825E-5
6286000.0 ; 7.295926E-5
6288000.0 ; 7.29813E-5
6290000.0 ; 7.300333E-5
6291000.0 ; 7.301435E-5
6292000.0 ; 7.302536E-5
6293000.0 ; 7.303638E-5
6294000.0 ; 7.304739E-5
6295000.0 ; 7.305841E-5
6296000.0 ; 7.306943E-5
6297000.0 ; 7.308044E-5
6298000.0 ; 7.309146E-5
6299000.0 ; 7.310247E-5
6300000.0 ; 7.311349E-5
6301000.0 ; 7.312451E-5
6302000.0 ; 7.313552E-5
6303000.0 ; 7.314654E-5
6304000.0 ; 7.315755E-5
6305000.0 ; 7.316857E-5
6306000.0 ; 7.317959E-5
6308000.0 ; 7.320162E-5
6310000.0 ; 7.322365E-5
6312000.0 ; 7.324568E-5
6314000.0 ; 7.326772E-5
6316000.0 ; 7.328975E-5
6318000.0 ; 7.331178E-5
6320000.0 ; 7.333381E-5
6322000.0 ; 7.335584E-5
6324000.0 ; 7.337788E-5
6326000.0 ; 7.339991E-5
6328000.0 ; 7.342194E-5
6330000.0 ; 7.344397E-5
6332000.0 ; 7.346601E-5
6334000.0 ; 7.348804E-5
6336000.0 ; 7.351007E-5
6338000.0 ; 7.35321E-5
6340000.0 ; 7.355413E-5
6342000.0 ; 7.357617E-5
6344000.0 ; 7.35982E-5
6346000.0 ; 7.362023E-5
6348000.0 ; 7.364226E-5
6350000.0 ; 7.36643E-5
6352000.0 ; 7.368633E-5
6354000.0 ; 7.370836E-5
6356000.0 ; 7.373039E-5
6358000.0 ; 7.375242E-5
6360000.0 ; 7.377446E-5
6362000.0 ; 7.379649E-5
6365000.0 ; 7.382954E-5
6370000.0 ; 7.388462E-5
6375000.0 ; 7.39397E-5
6380000.0 ; 7.399478E-5
6385000.0 ; 7.404986E-5
6390000.0 ; 7.410494E-5
6395000.0 ; 7.416002E-5
6400000.0 ; 7.42151E-5
6410000.0 ; 7.432526E-5
6420000.0 ; 7.443542E-5
6430000.0 ; 7.454558E-5
6440000.0 ; 7.465574E-5
6450000.0 ; 7.476591E-5
6460000.0 ; 7.487607E-5
6470000.0 ; 7.498623E-5
6490000.0 ; 7.520655E-5
6500000.0 ; 7.531671E-5
6510000.0 ; 7.548985E-5
6540000.0 ; 7.600926E-5
6553000.0 ; 7.623434E-5
6560000.0 ; 7.635553E-5
6570000.0 ; 7.652867E-5
6580000.0 ; 7.670181E-5
6590000.0 ; 7.687495E-5
6600000.0 ; 7.704808E-5
6620000.0 ; 7.739436E-5
6640000.0 ; 7.774063E-5
6658000.0 ; 7.805228E-5
6665000.0 ; 7.817348E-5
6670000.0 ; 7.826005E-5
6680000.0 ; 7.843318E-5
6700000.0 ; 7.877946E-5
6750000.0 ; 7.964515E-5
6810000.0 ; 8.068397E-5
6920000.0 ; 8.258848E-5
7000000.0 ; 8.397358E-5
7053000.0 ; 8.56217E-5
7100000.0 ; 8.708324E-5
7140000.0 ; 8.83271E-5
7180000.0 ; 8.957097E-5
7200000.0 ; 9.01929E-5
7220000.0 ; 9.081483E-5
7225000.0 ; 9.097032E-5
7250000.0 ; 9.174773E-5
7270000.0 ; 9.236966E-5
7280000.0 ; 9.268063E-5
7340000.0 ; 9.454642E-5
7350000.0 ; 9.485739E-5
7360000.0 ; 9.516836E-5
7370000.0 ; 9.547932E-5
7400000.0 ; 9.641222E-5
7420000.0 ; 9.703415E-5
7470000.0 ; 9.858898E-5
7529000.0 ; 1.004237E-4
7542000.0 ; 1.008279E-4
7553000.0 ; 1.0117E-4
7594000.0 ; 1.020499E-4
7620000.0 ; 1.026078E-4
7650000.0 ; 1.032516E-4
7667000.0 ; 1.036164E-4
7680000.0 ; 1.038954E-4
7698000.0 ; 1.042817E-4
7700000.0 ; 1.043246E-4
7725000.0 ; 1.048611E-4
7745000.0 ; 1.052903E-4
7750000.0 ; 1.053976E-4
7770000.0 ; 1.058268E-4
7789000.0 ; 1.062346E-4
7810000.0 ; 1.066852E-4
7819000.0 ; 1.068784E-4
7860000.0 ; 1.077582E-4
7886400.0 ; 1.083248E-4
7886672.0 ; 1.083306E-4
7888000.0 ; 1.083591E-4
7897000.0 ; 1.085522E-4
7930000.0 ; 1.092604E-4
7936000.0 ; 1.093892E-4
8000000.0 ; 1.107626E-4
8005000.0 ; 1.108699E-4
8010000.0 ; 1.109772E-4
8014000.0 ; 1.110631E-4
8044000.0 ; 1.117069E-4
8053000.0 ; 1.119E-4
8079000.0 ; 1.121262E-4
8080000.0 ; 1.121349E-4
8100000.0 ; 1.123089E-4
8101000.0 ; 1.123176E-4
8105000.0 ; 1.123524E-4
8109000.0 ; 1.123872E-4
8120000.0 ; 1.124829E-4
8131000.0 ; 1.125786E-4
8138000.0 ; 1.126395E-4
8160000.0 ; 1.128309E-4
8166000.0 ; 1.128831E-4
8200000.0 ; 1.131789E-4
8210000.0 ; 1.132659E-4
8218000.0 ; 1.133355E-4
8240000.0 ; 1.135269E-4
8280000.0 ; 1.138749E-4
8295800.0 ; 1.140124E-4
8296200.0 ; 1.140158E-4
8296454.0 ; 1.14018E-4
8320000.0 ; 1.142229E-4
8330000.0 ; 1.143099E-4
8391000.0 ; 1.148406E-4
8400000.0 ; 1.149189E-4
8426000.0 ; 1.151451E-4
8448000.0 ; 1.153365E-4
8450000.0 ; 1.153539E-4
8480000.0 ; 1.156149E-4
8499500.0 ; 1.157846E-4
8500000.0 ; 1.157889E-4
8520000.0 ; 1.159629E-4
8553000.0 ; 1.1625E-4
8600000.0 ; 1.158157E-4
8611000.0 ; 1.157141E-4
8664000.0 ; 1.152244E-4
8700000.0 ; 1.148917E-4
8708000.0 ; 1.148178E-4
8750000.0 ; 1.144297E-4
8768000.0 ; 1.142634E-4
8800000.0 ; 1.139677E-4
8833000.0 ; 1.136628E-4
8850000.0 ; 1.135057E-4
8885000.0 ; 1.131823E-4
8920000.0 ; 1.128589E-4
8940000.0 ; 1.126741E-4
8980000.0 ; 1.123045E-4
9000000.0 ; 1.121197E-4
9005000.0 ; 1.120735E-4
9020000.0 ; 1.119349E-4
9030000.0 ; 1.118425E-4
9045000.0 ; 1.117039E-4
9053000.0 ; 1.1163E-4
9067000.0 ; 1.112129E-4
9080000.0 ; 1.108256E-4
9149000.0 ; 1.087698E-4
9163000.0 ; 1.083527E-4
9180000.0 ; 1.078462E-4
9219000.0 ; 1.066842E-4
9250000.0 ; 1.057606E-4
9254000.0 ; 1.056414E-4
9300000.0 ; 1.042709E-4
9360000.0 ; 1.024832E-4
9400000.0 ; 1.012915E-4
9450000.0 ; 9.980178E-5
9500000.0 ; 9.831208E-5
9522000.0 ; 9.765661E-5
9553000.0 ; 9.6733E-5
9560000.0 ; 9.661028E-5
9590000.0 ; 9.608432E-5
9600000.0 ; 9.5909E-5
9630000.0 ; 9.538304E-5
9640000.0 ; 9.520772E-5
9678000.0 ; 9.45415E-5
9680000.0 ; 9.450644E-5
9692000.0 ; 9.429605E-5
9700000.0 ; 9.41558E-5
9726000.0 ; 9.369996E-5
9740000.0 ; 9.345452E-5
9750000.0 ; 9.32792E-5
9800000.0 ; 9.24026E-5
9821000.0 ; 9.203442E-5
9830000.0 ; 9.187664E-5
9868000.0 ; 9.121042E-5
9900000.0 ; 9.06494E-5
9917000.0 ; 9.035135E-5
9921000.0 ; 9.028122E-5
1.0E7 ; 8.88962E-5
1.005E7 ; 8.80196E-5
1.0053E7 ; 8.7967E-5
1.017E7 ; 8.559447E-5
1.025E7 ; 8.397223E-5
1.03E7 ; 8.295833E-5
1.0372E7 ; 8.149832E-5
1.04E7 ; 8.093053E-5
1.0448E7 ; 7.995719E-5
1.044836E7 ; 7.994989E-5
1.0478E7 ; 7.934885E-5
1.05E7 ; 7.890273E-5
1.0506E7 ; 7.878107E-5
1.0536E7 ; 7.817273E-5
1.055E7 ; 7.788883E-5
1.0553E7 ; 7.7828E-5
1.062E7 ; 7.663285E-5
1.069E7 ; 7.538419E-5
1.07E7 ; 7.520581E-5
1.075E7 ; 7.431391E-5
1.08E7 ; 7.342201E-5
1.083E7 ; 7.288687E-5
1.09E7 ; 7.163821E-5
1.094E7 ; 7.092469E-5
1.1E7 ; 6.985441E-5
1.1004E7 ; 6.978306E-5
1.1053E7 ; 6.8909E-5
1.1096E7 ; 6.846008E-5
1.11E7 ; 6.841832E-5
1.1166E7 ; 6.772928E-5
1.117E7 ; 6.768752E-5
1.125E7 ; 6.685232E-5
1.13E7 ; 6.633032E-5
1.14E7 ; 6.528632E-5
1.15E7 ; 6.424232E-5
1.1553E7 ; 6.3689E-5
1.1708E7 ; 6.285014E-5
1.170806E7 ; 6.284982E-5
1.175E7 ; 6.262284E-5
1.1751E7 ; 6.261742E-5
1.18E7 ; 6.235224E-5
1.1828E7 ; 6.22007E-5
1.19E7 ; 6.181104E-5
1.1909E7 ; 6.176233E-5
1.1917E7 ; 6.171903E-5
1.2E7 ; 6.126984E-5
1.205E7 ; 6.099924E-5
1.2053E7 ; 6.0983E-5
1.2088E7 ; 6.131046E-5
1.21E7 ; 6.142273E-5
1.2196E7 ; 6.232091E-5
1.2224E7 ; 6.258288E-5
1.225E7 ; 6.282613E-5
1.23E7 ; 6.329393E-5
1.24E7 ; 6.422953E-5
1.25E7 ; 6.516513E-5
1.2553E7 ; 6.5661E-5
1.2599E7 ; 6.653951E-5
1.27E7 ; 6.846841E-5
1.2738E7 ; 6.919413E-5
1.2792E7 ; 7.022542E-5
1.279214E7 ; 7.02281E-5
1.29E7 ; 7.228801E-5
1.299E7 ; 7.400683E-5
1.3E7 ; 7.419781E-5
1.3053E7 ; 7.521E-5
1.31E7 ; 7.701424E-5
1.312E7 ; 7.7782E-5
1.325E7 ; 8.277244E-5
1.328E7 ; 8.392408E-5
1.33E7 ; 8.469184E-5
1.35E7 ; 9.236944E-5
1.354E7 ; 9.390496E-5
1.3553E7 ; 9.4404E-5
1.3587E7 ; 9.602213E-5
1.3646E7 ; 9.883006E-5
1.37E7 ; 1.014E-4
1.3767E7 ; 1.045887E-4
1.376781E7 ; 1.046272E-4
1.3822E7 ; 1.072062E-4
1.383E7 ; 1.07587E-4
1.3965E7 ; 1.140119E-4
1.4E7 ; 1.156776E-4
1.4053E7 ; 1.182E-4
1.4182E7 ; 1.236309E-4
1.425E7 ; 1.264937E-4
1.4364E7 ; 1.312931E-4
1.4419E7 ; 1.336086E-4
1.4472E7 ; 1.358399E-4
1.45E7 ; 1.370187E-4
1.4553E7 ; 1.3925E-4
1.4566E7 ; 1.398828E-4
1.4653E7 ; 1.44118E-4
1.4694E7 ; 1.461139E-4
1.475E7 ; 1.4884E-4
1.4767E7 ; 1.496675E-4
1.4807E7 ; 1.516147E-4
1.4812E7 ; 1.518581E-4
1.4837E7 ; 1.530751E-4
1.4863E7 ; 1.543408E-4
1.4887E7 ; 1.555091E-4
1.4888E7 ; 1.555578E-4
1.4892E7 ; 1.557525E-4
1.4906E7 ; 1.56434E-4
1.4909E7 ; 1.565801E-4
1.4927E7 ; 1.574563E-4
1.4954E7 ; 1.587707E-4
1.4962E7 ; 1.591601E-4
1.4996E7 ; 1.608152E-4
1.5E7 ; 1.6101E-4
1.5006E7 ; 1.61302E-4
1.5045E7 ; 1.632006E-4
1.5053E7 ; 1.6359E-4
1.5093E7 ; 1.650268E-4
1.5248E7 ; 1.705944E-4
1.5263E7 ; 1.711332E-4
1.526383E7 ; 1.71163E-4
1.5448E7 ; 1.777784E-4
1.5477E7 ; 1.788201E-4
1.55E7 ; 1.796462E-4
1.5553E7 ; 1.8155E-4
1.5731E7 ; 1.869861E-4
1.5966E7 ; 1.94163E-4
1.597E7 ; 1.942852E-4
1.599E7 ; 1.94896E-4
1.6E7 ; 1.952014E-4
1.6053E7 ; 1.9682E-4
1.6068E7 ; 1.971299E-4
1.6256E7 ; 2.01014E-4
1.6347E7 ; 2.02894E-4
1.634791E7 ; 2.029128E-4
1.6443E7 ; 2.048774E-4
1.65E7 ; 2.06055E-4
1.6532E7 ; 2.067161E-4
1.6553E7 ; 2.0715E-4
1.6695E7 ; 2.076839E-4
1.682E7 ; 2.081539E-4
1.6824E7 ; 2.08169E-4
1.6974E7 ; 2.08733E-4
1.7E7 ; 2.088307E-4
1.7053E7 ; 2.0903E-4
1.7074E7 ; 2.088166E-4
1.7138E7 ; 2.081664E-4
1.7298E7 ; 2.065408E-4
1.729865E7 ; 2.065342E-4
1.73E7 ; 2.065205E-4
1.7301E7 ; 2.065103E-4
1.7431E7 ; 2.051895E-4
1.743199E7 ; 2.051795E-4
1.7467E7 ; 2.048238E-4
1.75E7 ; 2.044885E-4
1.7553E7 ; 2.0395E-4
1.7616E7 ; 2.030189E-4
1.7687E7 ; 2.019695E-4
1.79E7 ; 1.988213E-4
1.7901E7 ; 1.988066E-4
1.8E7 ; 1.973433E-4
1.8053E7 ; 1.9656E-4
1.8087E7 ; 1.964512E-4
1.8158E7 ; 1.96224E-4
1.8273E7 ; 1.95856E-4
1.846E7 ; 1.952576E-4
1.85E7 ; 1.951296E-4
1.8516E7 ; 1.950784E-4
1.851607E7 ; 1.950782E-4
1.8553E7 ; 1.9496E-4
1.8632E7 ; 1.952428E-4
1.87E7 ; 1.954863E-4
1.8833E7 ; 1.959624E-4
1.9E7 ; 1.965603E-4
1.903E7 ; 1.966677E-4
1.9034E7 ; 1.96682E-4
1.9053E7 ; 1.9675E-4
1.9185E7 ; 1.992765E-4
1.9346E7 ; 2.02358E-4
1.95E7 ; 2.053056E-4
1.9511E7 ; 2.055161E-4
1.9553E7 ; 2.0632E-4
1.96E7 ; 2.068405E-4
1.960015E7 ; 2.068421E-4
1.9661E7 ; 2.07516E-4
1.9794E7 ; 2.089888E-4
1.9892E7 ; 2.10074E-4
1.999999E7 ; 2.112699E-4
2.000001E7 ; 0.0
2.029547E7 ; 0.0
2.1E7 ; 0.0
2.2E7 ; 0.0
2.3E7 ; 0.0
2.4E7 ; 0.0
2.427894E7 ; 0.0
2.448686E7 ; 0.0
2.5E7 ; 0.0
2.6E7 ; 0.0
2.7E7 ; 0.0
2.705867E7 ; 0.0
2.730389E7 ; 0.0
2.8E7 ; 0.0
2.847293E7 ; 0.0
2.892336E7 ; 0.0
2.9E7 ; 0.0
3.0E7 ; 0.0
3.1E7 ; 0.0
3.2E7 ; 0.0
3.213834E7 ; 0.0
3.3E7 ; 0.0
3.4E7 ; 0.0
3.451838E7 ; 0.0
3.5E7 ; 0.0
3.509196E7 ; 0.0
3.6E7 ; 0.0
3.7E7 ; 0.0
3.8E7 ; 0.0
3.9E7 ; 0.0
4.0E7 ; 0.0
4.1E7 ; 0.0
4.2E7 ; 0.0
4.3E7 ; 0.0
4.4E7 ; 0.0
4.5E7 ; 0.0
4.6E7 ; 0.0
4.7E7 ; 0.0
4.8E7 ; 0.0
4.9E7 ; 0.0
5.0E7 ; 0.0
5.1E7 ; 0.0
5.2E7 ; 0.0
5.3E7 ; 0.0
5.4E7 ; 0.0
5.5E7 ; 0.0
5.6E7 ; 0.0
5.658661E7 ; 0.0
5.7E7 ; 0.0
5.75937E7 ; 0.0
5.8E7 ; 0.0
5.9E7 ; 0.0
6.0E7 ; 0.0
6.1E7 ; 0.0
6.2E7 ; 0.0
6.3E7 ; 0.0
6.4E7 ; 0.0
6.5E7 ; 0.0
6.6E7 ; 0.0
6.7E7 ; 0.0
6.8E7 ; 0.0
6.9E7 ; 0.0
7.0E7 ; 0.0
7.1E7 ; 0.0
7.2E7 ; 0.0
7.3E7 ; 0.0
7.4E7 ; 0.0
7.5E7 ; 0.0
7.6E7 ; 0.0
7.7E7 ; 0.0
7.8E7 ; 0.0
7.9E7 ; 0.0
8.0E7 ; 0.0
8.1E7 ; 0.0
8.2E7 ; 0.0
8.3E7 ; 0.0
8.4E7 ; 0.0
8.5E7 ; 0.0
8.6E7 ; 0.0
8.7E7 ; 0.0
8.8E7 ; 0.0
8.9E7 ; 0.0
9.0E7 ; 0.0
9.1E7 ; 0.0
9.2E7 ; 0.0
9.3E7 ; 0.0
9.4E7 ; 0.0
9.5E7 ; 0.0
9.6E7 ; 0.0
9.7E7 ; 0.0
9.8E7 ; 0.0
9.9E7 ; 0.0
1.0E8 ; 0.0
1.02E8 ; 0.0
1.04E8 ; 0.0
1.06E8 ; 0.0
1.08E8 ; 0.0
1.1E8 ; 0.0
1.12E8 ; 0.0
1.14E8 ; 0.0
1.16E8 ; 0.0
1.18E8 ; 0.0
1.2E8 ; 0.0
1.22E8 ; 0.0
1.24E8 ; 0.0
1.26E8 ; 0.0
1.28E8 ; 0.0
1.3E8 ; 0.0
1.32E8 ; 0.0
1.34E8 ; 0.0
1.36E8 ; 0.0
1.38E8 ; 0.0
1.4E8 ; 0.0
1.42E8 ; 0.0
1.44E8 ; 0.0
1.46E8 ; 0.0
1.48E8 ; 0.0
1.5E8 ; 0.0
